"","COMID","FromNode","ToNode","AreSqKM","acm_resp","reach_lgt","reach_slp","river_lgt","river_slp","catch_area","wshd_area","reach_resp","logDA_km2","logw_m","length_m","d50m","order","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp","p_ant","p_frt","p_shb","p_ant_t","p_frt_t","p_shb_t","hl","hrl","ht","hrt"
"4970",24129811,50103711,50102754,0.1377,73.85822663,0.219,0.04,1.16,0.396552,0.14,0.61,41.81255341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2418,0.7582,0,0.0545,0.9455,0,0.553145884753096,0.503495082349475,0.211557859544023,0.19256826245818
"4971",24129813,50103712,50102753,0.1413,103.6962295,0.219,0,2.53,0.126482,0.14,2.38,89.61042786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2102,0.7898,0,0.1273,0.7844,0.0883,0.514221535173707,0.46806461249138,0.667178019735639,0.607291604706593
"4972",24129815,50103713,50102752,0.1089,129.2504179,0.21,0,2.89,0.107266,0.11,1.99,102.5288391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2727,0.7273,0,0.1516,0.737,0.1114,0.585925866539793,0.533332707619841,0.755384804417481,0.687580880178633
"4973",24129817,50103714,50102751,0.0063,137.3696951,0.056,0,3.93,0.033079,0.01,4.94,118.9385681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.00260000000000005,0.9916,0.0058,0,0,0.0537098594635794,0.0488888209403647
"4974",24129819,50103715,50103160,0.4923,50.85861249,0.05,0,0.99,0.474747,0.49,0.9,30.7466774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936,0.0238,0.0402,0.9507,0.0131,0.0362,0.280071222954864,0.254931813382868,0.224991452079225,0.204796045338242
"4975",24129821,50103716,50103168,0.1638,11.92540884,0.185,0.02,1.78,0.101124,0.16,1.46,1.172576447,0.165363051,-0.04465811,185,0.001267722,1,0.998102322,11.51133161,0.07398501,4.889251956,-4.871801122,1.169835104,0.002741343,0.0879000000000001,0.8572,0.0549,0.2159,0.5442,0.2399,0.505147626158862,0.459805184567225,1.00453913216623,0.914370922779382
"4976",24129823,50103717,50103719,0.0108,685.0464644,0.024,0,8.63,0.079954,0.01,12.16,191.7536621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.3137,0.4919,0.1944,0,0,1.03106682692918,0.938517471144601
"4977",24129825,50103718,50103719,0.0045,182.2077264,0.039,0,1.9,0.142105,0,1.16,167.8289795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.0387,0.8608,0.1005,0,0,0.485785662205098,0.442181165471975
"4978",24129827,50103719,50103180,0.1647,997.1980498,0.142,0.02,10.67,0.091846,0.16,13.48,129.943859,1.129841289,0.463032529,142,0.011007458,2,1.617414392,11.08913263,0.090623085,3.933447229,-3.074002193,129.4230934,0.520765541,0.0273,0.9727,0,0.2864,0.5297,0.1839,0.125227629016529,0.113987100188318,1.00610919648105,0.915800056907057
"4979",24129829,50103720,50103178,0.3663,463.3050447,0.468,0,6.03,0.092869,0.37,6.69,42.01446915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3637,0.4791,0.1572,0.4483,0.3186,0.2331,1.01125655906982,0.920485388249026,1.06354915124832,0.968084156911904
"4980",24129831,50103721,50103720,0.4329,52.70019227,0.654,0,2.32,0.060345,0.43,2.99,35.05174255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2453,0.5551,0.1996,0.4564,0.3151,0.2285,0.993092700757934,0.903951931906659,1.05920770690578,0.964132403971101
"4981",24129833,50103722,50103720,0.2574,368.5903833,0.364,0,3.25,0.129231,0.26,3.33,45.62914658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5839,0.3112,0.1049,0.4503,0.304,0.2457,0.913945979615828,0.831909481664219,1.06612442987825,0.970428276540356
"4982",24129835,50103723,50103722,0.0207,194.1377944,0.064,0.05,1.74,0.103448,0.02,2.19,152.7593384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3913,0.4348,0.1739,0.5825,0.1452,0.2723,1.03347965012381,0.94071371746327,0.949204083163506,0.864002790569786
"4983",24129837,50103724,50103722,0.0774,128.8234423,0.066,0.05,1.14,0.210526,0.08,0.88,74.77075958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2326,0.7093,0.0581,0.0845,0.6948,0.2207,0.748188777638362,0.681030774328421,0.79526508331322,0.723881474398353
"4984",24129839,50103725,50103208,0.1503,154.9401119,0.157,0.12,0.57,1.22807,0.15,0.68,56.64541806,-0.168386145,-0.220339981,157,0.007802125,1,0.781818182,11.92697876,0.078072956,2.734053811,-3.22705651,56.53338591,0.112032155,0.0719,0.5988,0.3293,0.0929000000000001,0.5305,0.3766,0.862138283140439,0.784752084091142,0.92483149466821,0.841817904466933
"4985",24129841,50103726,50103260,0.3411,67.10464381,0.26,0.01,5.99,0.040067,0.34,7.43,27.81851387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00530000000000001,0.9103,0.0844,0.0579,0.8233,0.1188,0.321975875758093,0.293075072142546,0.578118608583108,0.526226235175272
"4986",24129843,50103727,50102770,0.0153,80.96693841,0.11,0.02,2.66,0.06391,0.02,3.35,61.5918045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5294,0.4706,0,0.0413,0.9018,0.0569,0.691417463022113,0.629355296817538,0.387932556456011,0.353111430171892
"4987",24129845,50103728,50103233,0.09,173.6034936,0.18,0.02,3.16,0.098101,0.09,4.45,16.41744756,0.6486722,0.209750462,180,0.004042233,2,1.261917622,11.80786383,0.092320759,4.13257424,-3.910565453,16.37258597,0.044861589,0.22,0.75,0.03,0.092,0.7473,0.1607,0.654066392436986,0.595356887214447,0.730983195681095,0.665369578713974
"4988",24129847,50103729,50103728,0.0018,155.7604888,0.048,0.01,1.79,0.150838,0,1.42,144.8707275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.1642,0.6048,0.231,0,0,0.939276394022646,0.854966218484018
"4989",24129849,50103730,50103728,0.0738,1.425557182,0.167,0.01,1.19,0.016807,0.07,2.94,0.65032854,0.469055804,0.115202385,167,0.000887157,1,1.231255383,11.80346394,0.103075912,5.437364171,-5.234368693,0.648526367,0.001802172,0.0487951204879512,0.670732926707329,0.28047195280472,0.0532,0.816,0.1308,0.771806342866181,0.7025284086362,0.588057296021512,0.535272818342891
"4990",24129851,50103731,50103212,0.1548,254.3178925,0.155,0,3.06,0.205882,0.15,3.21,78.23381805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0522,0.9129,0.0349,0.0933,0.824,0.0827,0.354419991537782,0.322606978998441,0.586948085186168,0.53426317112996
"4991",24129857,50103732,50103247,1.7118,10.82265577,0.418,0.01,3.08,0.058442,1.71,5.59,1.672486837,0.747473956,0.26175861,418,0.001524165,1,1.09227685,11.03273288,0.095574487,5.234961,-4.782918952,1.667548034,0.004938804,0.0446955304469553,0.861213878612139,0.0940905909409059,0.0709,0.7311,0.198,0.489967306150273,0.445987461822659,0.737278645904073,0.671099944456205
"4992",24129859,50103733,50103732,2.2905,9.150168933,0.522,0.01,2.66,0.06391,2.29,3.88,2.305166533,0.58871978,0.178192173,522,0.001900588,1,0.922993086,10.97863706,0.090268707,4.689404655,-4.606451118,2.299012008,0.006154524,0.0821000000000001,0.7348,0.1831,0.0826,0.6736,0.2438,0.742521755893266,0.675872428837887,0.816236462626132,0.742970446485436
"4993",24129861,50103734,50103686,0.2331,26.62508976,0.218,0.03,3.18,0.044025,0.23,3.68,2.733840571,0.565965817,0.16621474,218,0.002189066,1,0.870152621,10.10890058,0.144829288,4.515369461,-4.444785804,2.724268567,0.009572004,0.1699,0.6525,0.1776,0.1594,0.5782,0.2624,0.886668618476707,0.807080557556524,0.960531897985367,0.874313811972609
"4994",24129863,50103735,50103737,0.1566,56.52409911,0.087,0,1.79,0.061453,0.16,1.99,42.68071365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1092,0.8908,0,0.0469000000000001,0.9107,0.0424,0.344839468429231,0.313886411053433,0.362699893508205,0.330143670564545
"4995",24129865,50103736,50103737,0.0144,136.9594438,0.072,0,1.65,0.054545,0.01,2.37,123.3534775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4375,0.5625,0,0.0386999999999999,0.9134,0.0479,0.685314207276458,0.623799874027707,0.354137012853315,0.32234940069954
"4996",24129867,50103737,50103477,0.1899,243.4582133,0.205,0,3.64,0.054945,0.19,4.55,49.97467041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0947,0.9053,0,0.0446000000000001,0.9119,0.0435,0.313279108914145,0.285158933816356,0.359179135631021,0.326938938637276
"4997",24129869,50103738,50102519,0.0063,0.377221484,0.042,0,6.27,0.047847,0.01,5.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142885711428857,0.142885711428857,0.714228577142286,0.0676000000000001,0.0058,0.9266,0.796403590860575,0.724917788627766,0.282631543240598,0.257262317339671
"4998",24129871,50103739,50103448,0.1026,0,0.279,0.01,0.48,0.0625,0.1,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1141,0.8684,0.0175,0.2821,0.6769,0.041,0.441005499594437,0.401420504889022,0.75210512978701,0.684595591679406
"4999",24129873,50210826,50102510,0,104.1826553,0.065,0,0.07,0,0,0,104.1826553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6345,0.3034,0.0621,0.6345,0.3034,0.0621,0.823088097267666,0.749207073102675,0.823088097267666,0.749207073102675
"5000",24129875,50103740,50102508,0.0081,0,0.057,0,1.03,0.029126,0.01,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1112,0.5555,0.3333,0.4508,0.5145,0.0347,0.937014301175325,0.852907172840114,0.817709777656086,0.744311515618879
"5001",24129877,50103741,50103460,0.1539,0.415494353,0.073,0,0.3,0,0.15,0.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9357,0.0643,0,0.7257,0.1836,0.0907,0.238638745271032,0.217218346938703,0.761572078745868,0.693212779978232
"5002",24129879,50103742,50103762,0.0432,1.863519156,0.059,0,1.72,0,0.04,1.85,1.442472816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6042,0.3958,0,0.6712,0.2757,0.0531,0.671271920152915,0.611018033456301,0.77870212777268,0.708805222556477
"5003",24129881,50103743,50102487,0.0018,7125.131701,0.047,0.06,169.7,0.036358,0,205.3,390.2640076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0.0917,0.5956,0.3127,0.693147180559945,0.630929753571457,0.891241419743595,0.811242900645215
"5004",24129883,50103744,50102486,0,103.1569389,0.057,0,1.96,0.030612,0,1.86,102.7689819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8593,0.1407,0,0.9671,0.0155,0.0174,0.406232155988936,0.369768443498321,0.167432306899727,0.152403453544754
"5005",24129885,50103745,50102483,0.0297,102.8019304,0.169,0,100.57,0.020284,0.03,130.31,4.032325745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3636,0.6364,0,0.3229,0.1071,0.57,0.655461421379193,0.596626697279924,0.924678587774476,0.841678722614235
"5006",24129887,50103746,50102482,9e-04,6975.634874,0.042,0,170.59,0.035817,0,213.53,302.2925415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.0959,0.5804,0.3237,0,0,0.905705771130969,0.824408920665716
"5007",24129889,50103747,50103539,10.2672,3022.954598,0.325,0,214.43,0.041878,10.27,286.22,9.207326889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9908,0,0.0092,0.3074,0.4389,0.2537,0.0522922261316865,0.047598435472702,1.07201333633379,0.975788590198122
"5008",24129891,50103748,50140753,1.6866,667.17316,1.091,0,126.34,0.022796,1.69,139.91,6.328897476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9728,0,0.0272,0.4261,0.1224,0.4515,0.124870121601385,0.113661682915244,0.979618050058059,0.891686776274538
"5009",24129893,50103749,50102465,9e-04,108.5385989,0.027,0,2.63,0.038023,0,3.8,108.4127731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.1031,0.0011,0.8958,0,0,0.340314786303858,0.309767867894901
"5010",24129895,50103750,50102462,9e-04,126.9971112,0.036,0.14,2.9,0.086207,0,2.19,126.9055939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.0383,4e-04,0.9613,0,0,0.166017218086447,0.151115384197746
"5011",24129897,50103751,50102376,0,107.6390603,0.035,0,3,0.036667,0,2.78,107.5693436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0493000000000001,0.056,0.8947,0.0320999999999999,0.0126,0.9553,0.409349696079809,0.372606150779616,0.209187529882181,0.190410695419935
"5012",24129899,50103752,50102375,9e-04,109.2772372,0.031,0,14.58,0.036351,0,14.71,108.1102524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.063,0,0.937,0,0,0.235143555762069,0.21403688834315
"5013",24129901,50103753,50102344,9e-04,107.0246774,0.038,0.02,4.5,0.024444,0,3.5,106.9988785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.0137,0,0.9863,0,0,0.0723836478934138,0.0658864356789303
"5014",24129903,50103754,50102990,0.0342,2.624307894,0.12,0,6.55,0.01374,0.03,6.2,2.232196331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3947,0,0.6053,0.00959999999999994,0.0556,0.9348,0.670804093608819,0.610592199384608,0.268288450275961,0.244206671492103
"5015",24129905,50103755,50102988,0.0027,112.3741688,0.074,0,7.57,0.036988,0,6.49,110.2826614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3333,0.6667,0.00290000000000006,0.0678,0.9293,0.636491060888752,0.579359131018273,0.267547401613828,0.243532139930991
"5016",24129907,50103756,50102342,0.0027,105.8603276,0.057,0,2.5,0.06,0,2.99,105.8054504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3333,0.6667,0,6e-04,0.9994,0.636491060888752,0.579359131018273,0.00505096850563812,0.00459758966628855
"5017",24129909,50103757,50102310,0.0018,102.0858077,0.035,0.06,3.15,0.04127,0,2.27,102.0817032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.0262,0,0.9738,0,0,0.121274034397653,0.110388383280036
"5018",24129911,50103758,50102305,0.0144,2.167896702,0.09,0,26.26,0.012567,0.01,37.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0.5625,0.125,0.7917,0.0075,0.2008,0.947057152282508,0.862048569865045,0.543989470529463,0.495160554947881
"5019",24129913,50103759,50103489,1.4364,0.437266438,0.476,0.01,0.65,0.076923,1.44,1.88,0.014619105,0.274388796,0.012731832,476,0.000224484,1,1.8230829,11.13542917,0.07667167,5.887652749,-7.140861703,0.014557338,6.18e-05,0.0758,0.9204,0.0038,0.0684,0.9253,0.0063,0.293058811494233,0.266753625930691,0.287236121123506,0.261453584750753
"5020",24129915,50210827,50103173,1.0782,39.9117775,0.703,0,0.7,0,1.08,1.08,39.9117775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2162,0.4875,0.2963,0.2162,0.4875,0.2963,1.0417873197964,0.948275684281124,1.0417873197964,0.948275684281124
"5021",24129917,50210828,50103181,1.2456,17.4296875,0.595,0,0.6,0,1.25,1.25,17.4296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2529,0.4075,0.3396,0.2529,0.4075,0.3396,1.08025921032315,0.983294308161065,1.08025921032315,0.983294308161065
"5022",24129919,50210829,50103176,1.368,18.98468971,0.598,0,0.6,0,1.37,1.37,18.98468971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7415,0.0513,0.2072,0.7415,0.0513,0.2072,0.700279680533554,0.637422034831351,0.700279680533554,0.637422034831351
"5023",24129921,50210830,50103151,1.1511,20.59900284,0.809,0,0.81,0,1.15,1.15,20.59900284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9554,0,0.0446,0.9554,0,0.0446,0.182297250416347,0.165934108235174,0.182297250416347,0.165934108235174
"5024",24129923,50210831,50103152,1.584,24.52858543,0.675,0,0.68,0,1.58,1.58,24.52858543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9397,0.0063,0.054,0.9397,0.0063,0.054,0.247981311114201,0.225722316846499,0.247981311114201,0.225722316846499
"5025",24129925,50210832,50103146,0.5841,11.98161602,0.439,0,0.44,0,0.58,0.58,11.98161602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661,0.1248,0.2142,0.661,0.1248,0.2142,0.86341812049292,0.785917042253073,0.86341812049292,0.785917042253073
"5026",24129927,50210833,50103150,2.4633,36.74406052,0.547,0,0.55,0,2.46,2.46,36.74406052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8721,0.0435,0.0844,0.8721,0.0435,0.0844,0.464372827155072,0.422690363056151,0.464372827155072,0.422690363056151
"5027",24129929,50210834,50103177,0.9882,38.45859146,0.323,0,0.32,0,0.99,0.99,38.45859146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2531,0.5301,0.2168,0.2531,0.5301,0.2168,1.01564043057967,0.924475760061785,1.01564043057967,0.924475760061785
"5028",24129931,50210835,50103186,0.6264,16.29347992,0.398,0,0.4,0,0.63,0.63,16.29347992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3276,0.533,0.1394,0.3276,0.533,0.1394,0.975645616526746,0.888070911449169,0.975645616526746,0.888070911449169
"5029",24129933,50210836,50103147,1.1124,11.99187469,0.393,0,0.39,0,1.11,1.11,11.99187469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335,0.3689,0.2961,0.335,0.3689,0.2961,1.09461320396749,0.996359876234888,1.09461320396749,0.996359876234888
"5030",24129935,50210837,50102898,4.7925,14.1790182,2.146,0.07,2.15,0.032558,4.79,4.79,14.1790182,0.680562122,0.226536962,2146,0.004757699,1,1.116477598,11.34344772,0.110912271,4.251297411,-4.045027112,14.13763224,0.041385956,0.2873,0.5345,0.1782,0.2873,0.5345,0.1782,1.00052013074144,0.91071267003067,1.00052013074144,0.91071267003067
"5031",24129937,50103760,50233954,0.855,0.013259692,0.779,0.03,6.02,0.016611,0.86,6.83,0.00891858,0.834541501,0.307589998,779,7.76e-05,2,3.549089012,9.784813602,1.611350783,6.809315743,-7.313363731,0.00808906,0.00082952,0.9926,0,0.0074,0.8629,0,0.1371,0.0436789892745764,0.0397583294171323,0.399664014833771,0.363789863772868
"5032",24129943,50210838,50103292,1.4238,6.558848239,1.831,0.15,1.83,0.081967,1.42,1.42,6.558848239,0.153448989,-0.05092954,1831,0.001457232,1,1.503081389,11.58913685,0.113024198,4.232795928,-4.459561457,6.535805336,0.023042903,0.0879,0.8476,0.0645,0.0879,0.8476,0.0645,0.530681687962899,0.483047289236374,0.530681687962899,0.483047289236374
"5033",24129945,50210839,50103467,1.4364,0.188777587,2.586,0.08,2.59,0.030888,1.44,1.44,0.188777587,0.157275396,-0.048915361,2586,0.000359305,1,0.781818182,9.6772874,0.464459719,5.149741818,-5.630696777,0.187989644,0.000787943,0.0075,0,0.9925,0.0075,0,0.9925,0.0441681963609346,0.0402036248970794,0.0441681963609346,0.0402036248970794
"5034",24129947,50103761,50103502,9e-04,106.9437269,0.042,0.01,4.59,0.015251,0,3.02,106.2953873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.874,0.0078,0.1182,0,0,0.407965773528684,0.371346450186968
"5035",24129949,50103762,50103696,0.0873,1.868478602,0.292,0,2.02,0,0.09,1.94,0.004959446,0.286680969,0.019202296,292,1.08e-06,1,4.041243777,7.868382353,3.500200767,7.529725983,-7.910094889,0.003535965,0.00142348,0.525747425257474,0.474252574742526,0,0.6647,0.2846,0.0507,0.69182073415467,0.629722370021358,0.780303620173938,0.710262963761247
"5036",24130049,50103764,50102514,0.0036,150.0430177,0.048,0,16.9,0.066272,0,21.4,101.3257065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.5331,0.0946,0.3723,0,0,0.926273598262849,0.843130563727633
"5037",24130065,50103765,50102406,0.8442,354.6266427,1.421,0.01,54.05,0.022942,0.84,61.65,14.96966934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.1745,0.241,0.5845,0,0,0.96145601215114,0.875154976936177
"5038",24130465,50103767,50103365,0.7191,6.096974829,0.942,0.02,12.74,0.017268,0.72,11.11,0.627011586,1.045628052,0.418703616,942,0.001492722,2,0.781818182,10.33059676,0.357049379,4.811108897,-4.713822071,0.624791673,0.002219913,0.5732,0.0013,0.4255,0.1022,0.267,0.6308,0.691222242337773,0.629177599292803,0.876326899931149,0.797667119665623
"5039",24130497,50103770,50103419,0.5103,2601.419159,0.858,0.02,174.86,0.048782,0.51,221.21,74.29090144,2.344803185,1.102574984,858,0.009019339,4,1.98755511,10.93279272,0.201319125,4.410480474,-3.383968833,73.77855896,0.512342477,0.7707,0,0.2293,0.1513,0.5673,0.2814,0.538429139267766,0.490099323320445,0.964121340987085,0.877581063794514
"5040",24130593,50103771,50103765,1.7604,339.6569733,1.115,0.02,52.63,0.023371,1.76,60.8,10.13997459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9934,0,0.0066,0.1629,0.2444,0.5927,0.0397146970829167,0.0361498751584732,0.949970302454019,0.864700233424209
"5041",24130839,50103772,50103536,0.162,0.44244859,0.026,0.07,2.6,0.038462,0.16,3.11,0.442028254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1944,0,0.8056,0.3843,0,0.6157,0.49254047853687,0.448329664265813,0.666130000354281,0.606337656355416
"5042",24130955,50103774,50102984,5.8068,0.884618118,2.043,0.01,24.27,0.009065,5.81,48.9,0.007755287,1.689338166,0.757545475,2043,0.000207811,2,1.122987241,10.11138475,1.092978874,6.703295447,-6.755970411,0.007717462,3.78e-05,0.2706,0,0.7294,0.2088,0.0017,0.7895,0.583854700857371,0.531447451370857,0.524503554718007,0.477423710009546
"5043",24130977,50103776,50103524,0,6351.236692,0.023,0,161.5,0.037337,0,199.3,449.8830261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1907,0.0129,0.7964,0.0715,0.6135,0.315,0.55342537611931,0.503749486354508,0.852244438041898,0.775746318180281
"5044",24130987,50103777,50103517,1.0287,1.062937925,1.094,0,14.95,0.016722,1.03,19.62,0.00246028,1.292659158,0.548738048,1094,6.14e-06,2,2.93654889,8.427552832,2.062836541,7.629826144,-7.705533774,0.002250092,0.000210189,1,0,0,0.5503,0.002,0.4477,0,0,0.700904843688609,0.637991082858124
"5045",24131033,50103779,50103142,0.0828,39.5000379,0.121,0.02,5.98,0.046823,0.08,8.9,8.093307866,0.949570519,0.368139996,121,0.002710194,2,1.380069255,10.87348588,0.20860881,4.614638963,-4.28946801,8.058162424,0.035145443,0.3587,0.5435,0.0978,0.1114,0.7896,0.099,0.926518243697637,0.843353249598993,0.659958714517095,0.600720309907682
"5046",24131037,50103780,50102527,0.0855,1783.102976,0.146,0,192.29,0.041864,0.09,258.34,97.23423004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2211,0,0.7789,0.1295,0.6981,0.1724,0.528296673008053,0.480876355068382,0.818668329514384,0.745184027121058
"5047",24131041,50103781,50102554,0.0522,54400.57181,0.159,0,1468.85,0.055554,0.05,1958.26,250.1031036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,0.1897,0.4483,0.1875,0.6218,0.1907,1.04284046432985,0.949234297746778,0.92531078519063,0.84225417350139
"5048",24131045,50103782,50103396,0.0261,5.879487827,0.124,0.03,5.87,0.037479,0.03,4.46,1.042527651,0.649286168,0.210073648,124,0.001280009,1,1.677407576,10.84758228,0.388534491,4.531790024,-4.837462476,1.036421512,0.006106139,1,0,0,0.1437,0.1407,0.7156,0,0,0.794176319934399,0.722890439262435
"5049",24131049,50103783,50103406,0.0711,52.54327517,0.121,0.03,38.42,0.029412,0.07,40.5,1.064990904,0.993934171,0.391492531,121,0.00156314,1,1.291909109,10.39061166,0.342917024,4.377075778,-4.684069519,1.0598003,0.005190605,0.8228,0,0.1772,0.1132,0.2579,0.6289,0.467121047197841,0.425191900742481,0.887792349394989,0.808103421518517
"5050",24131053,50103784,50103386,0.0261,42.28679481,0.116,0.02,30.25,0.029421,0.03,31.42,2.615004009,1.497266994,0.656441342,116,0.002751006,3,1.123853812,10.31704842,0.352159788,4.448026048,-4.204369513,2.603453537,0.011550472,0.1034,0,0.8966,0.1137,0.2505,0.6358,0.332489950782299,0.302645395661275,0.881907382703145,0.802746693988209
"5051",24131057,50103785,50103431,0.1125,9.853482809,0.153,0.03,9.6,0.055208,0.11,6.98,0.728417365,0.844160193,0.312653171,153,0.001218891,2,1.183454982,10.60737728,0.461880413,4.613153928,-4.898297595,0.725234277,0.003183087,0.744,0,0.256,0.1594,0.0898,0.7508,0.568831323279549,0.517772583783097,0.724336925664265,0.659319883033901
